city_name,year,month,pct_high_radiation
Welimada,2013,7,93.5
Welimada,2013,8,93.5
Welimada,2013,9,86.7
Welimada,2013,10,87.1
Welimada,2013,11,83.3
Welimada,2013,12,35.5
Welimada,2014,1,64.5
Welimada,2014,2,100.0
Welimada,2014,3,96.8
Welimada,2014,4,93.3
Welimada,2014,5,90.3
Welimada,2014,6,96.7
Welimada,2014,7,96.8
Welimada,2014,8,90.3
Welimada,2014,9,100.0
Welimada,2014,10,77.4
Welimada,2014,11,46.7
Welimada,2014,12,35.5
Welimada,2015,1,90.3
Welimada,2015,2,85.7
Welimada,2015,3,93.5
Welimada,2015,4,93.3
Welimada,2015,5,90.3
Welimada,2015,6,90.0
Welimada,2015,7,93.5
Welimada,2015,8,93.5
Welimada,2015,9,83.3
Welimada,2015,10,67.7
Welimada,2015,11,50.0
Welimada,2015,12,41.9
Welimada,2016,1,83.9
Welimada,2016,2,93.1
Welimada,2016,3,100.0
Welimada,2016,4,100.0
Welimada,2016,5,61.3
Welimada,2016,6,100.0
Welimada,2016,7,87.1
Welimada,2016,8,96.8
Welimada,2016,9,96.7
Welimada,2016,10,96.8
Welimada,2016,11,50.0
Welimada,2016,12,87.1
Welimada,2017,1,71.0
Welimada,2017,2,78.6
Welimada,2017,3,93.5
Welimada,2017,4,100.0
Welimada,2017,5,90.3
Welimada,2017,6,86.7
Welimada,2017,7,93.5
Welimada,2017,8,87.1
Welimada,2017,9,80.0
Welimada,2017,10,74.2
Welimada,2017,11,43.3
Welimada,2017,12,64.5
Welimada,2018,1,87.1
Welimada,2018,2,85.7
Welimada,2018,3,87.1
Welimada,2018,4,96.7
Welimada,2018,5,64.5
Welimada,2018,6,100.0
Welimada,2018,7,96.8
Welimada,2018,8,83.9
Welimada,2018,9,93.3
Welimada,2018,10,48.4
Welimada,2018,11,63.3
Welimada,2018,12,67.7
Welimada,2019,1,80.6
Welimada,2019,2,85.7
Welimada,2019,3,100.0
Welimada,2019,4,90.0
Welimada,2019,5,96.8
Welimada,2019,6,93.3
Welimada,2019,7,96.8
Welimada,2019,8,64.5
Welimada,2019,9,86.7
Welimada,2019,10,51.6
Welimada,2019,11,80.0
Welimada,2019,12,45.2
Welimada,2020,1,96.8
Welimada,2020,2,100.0
Welimada,2020,3,100.0
Welimada,2020,4,100.0
Welimada,2020,5,87.1
Welimada,2020,6,86.7
Welimada,2020,7,83.9
Welimada,2020,8,83.9
Welimada,2020,9,60.0
Welimada,2020,10,96.8
Welimada,2020,11,73.3
Welimada,2020,12,64.5
Welimada,2021,1,45.2
Welimada,2021,2,96.4
Welimada,2021,3,80.6
Welimada,2021,4,93.3
Welimada,2021,5,74.2
Welimada,2021,6,93.3
Welimada,2021,7,90.3
Welimada,2021,8,80.6
Welimada,2021,9,86.7
Welimada,2021,10,71.0
Welimada,2021,11,36.7
Welimada,2021,12,83.9
Welimada,2022,1,83.9
Welimada,2022,2,89.3
Welimada,2022,3,93.5
Welimada,2022,4,83.3
Welimada,2022,5,87.1
Welimada,2022,6,90.0
Welimada,2022,7,77.4
Welimada,2022,8,77.4
Welimada,2022,9,90.0
Welimada,2022,10,61.3
Welimada,2022,11,63.3
Welimada,2022,12,54.8
Welimada,2023,1,83.9
Welimada,2023,2,78.6
Welimada,2023,3,93.5
Welimada,2023,4,96.7
Welimada,2023,5,80.6
Welimada,2023,6,100.0
Welimada,2023,7,87.1
Welimada,2023,8,100.0
Welimada,2023,9,76.7
Welimada,2023,10,61.3
Welimada,2023,11,46.7
Welimada,2023,12,48.4
Welimada,2024,1,74.2
Welimada,2024,2,100.0
Welimada,2024,3,100.0
Welimada,2024,4,96.7
Welimada,2024,5,77.4
Welimada,2024,6,87.5
