precipitation_hours,sunshine_duration,wind_speed_10m_max,et0_fao_evapotranspiration,prediction,residual
19,21475.42,14.9,2.76,2.8,-0.04
15,20411.35,21.3,3.11,2.7,0.41
17,29277.19,19.1,3.63,3.22,0.41
16,2287.39,17.1,1.84,1.88,-0.04
20,25764.76,20.7,3.7,2.94,0.76
18,24061.22,24.0,3.12,2.99,0.13
15,33568.67,18.4,3.81,3.36,0.45
13,22644.35,23.7,4.01,3.35,0.66
20,31283.36,20.9,3.41,3.17,0.24
22,27023.58,23.3,3.12,3.05,0.07
19,26760.04,21.3,3.55,3.02,0.53
18,33146.35,24.4,4.04,3.43,0.61
18,5284.57,21.4,2.66,1.85,0.81
10,40266.46,25.7,4.86,4.61,0.25
13,39644.8,23.0,4.49,4.08,0.41
12,39748.15,16.6,4.42,4.07,0.35
13,39747.63,16.1,4.26,4.08,0.18
13,39747.0,14.6,4.11,3.98,0.13
22,37507.36,16.4,3.92,3.3,0.62
15,35694.27,15.4,3.88,3.57,0.31
15,40273.7,14.1,3.79,3.87,-0.08
13,40487.22,14.8,4.6,4.07,0.53
5,40275.71,13.8,4.81,4.52,0.29
20,40598.03,18.4,4.97,4.1,0.87
15,40385.2,22.3,4.68,4.32,0.36
13,39954.48,20.9,4.64,4.2,0.44
14,40387.91,21.7,4.36,4.23,0.13
14,40062.34,17.8,4.48,4.02,0.46
16,39733.86,15.5,3.6,3.89,-0.29
20,40391.7,17.4,4.05,3.97,0.08
11,39600.0,12.7,4.53,4.02,0.51
4,39600.0,11.7,4.65,4.34,0.31
10,28008.94,12.8,3.73,3.29,0.44
7,40154.86,14.1,4.46,4.42,0.04
15,39600.0,17.2,4.03,3.9,0.13
8,39851.29,14.8,4.49,4.09,0.4
10,26531.43,16.4,3.59,3.23,0.36
11,32143.66,11.2,3.45,3.62,-0.17
18,30625.85,15.3,3.5,3.17,0.33
10,31824.34,11.7,3.43,3.82,-0.39
11,29265.65,11.7,4.02,3.61,0.41
8,23992.81,11.2,3.09,3.23,-0.14
4,36000.0,10.9,4.51,4.27,0.24
13,31261.75,12.5,3.6,3.5,0.1
9,28874.13,11.4,3.61,3.66,-0.05
17,18091.29,10.9,3.14,2.64,0.5
14,31903.01,16.4,3.48,3.32,0.16
24,5762.51,19.8,2.07,1.57,0.5
23,7855.09,16.5,1.72,2.04,-0.32
24,0.0,21.3,1.2,1.34,-0.14
20,37259.65,24.2,3.2,3.39,-0.19
22,30650.88,33.4,3.62,3.54,0.08
19,33360.05,32.2,4.04,3.68,0.36
18,35440.84,33.0,4.31,4.05,0.26
24,19640.5,32.4,2.86,2.51,0.35
22,30389.02,26.4,3.71,3.55,0.16
21,17879.15,24.3,2.91,2.63,0.28
23,25137.61,25.5,3.11,2.9,0.21
19,37303.43,27.6,3.81,3.93,-0.12
23,37284.12,28.0,3.96,3.84,0.12
23,39066.8,22.5,3.54,3.59,-0.05
9,40444.24,12.0,4.69,4.29,0.4
7,37318.58,8.7,4.41,4.05,0.36
10,40054.56,13.8,3.96,4.02,-0.06
13,40014.12,16.2,3.97,4.17,-0.2
10,40055.86,18.0,3.82,4.07,-0.25
12,38191.0,15.3,3.64,3.69,-0.05
14,39012.27,15.5,3.86,3.77,0.09
17,24939.92,17.3,3.13,2.9,0.23
18,14733.97,15.6,2.49,2.32,0.17
3,39221.86,16.5,4.26,4.54,-0.28
1,39960.61,18.0,4.31,5.48,-1.17
12,33242.19,17.3,3.38,3.53,-0.15
10,39844.34,21.4,3.97,4.11,-0.14
17,38406.12,22.3,3.08,3.66,-0.58
20,36304.7,21.1,3.24,3.37,-0.13
17,16938.98,21.1,2.67,2.63,0.04
14,20179.22,23.8,2.46,2.72,-0.26
23,33372.08,23.4,2.85,3.23,-0.38
19,34684.25,22.5,3.05,3.31,-0.26
24,4165.93,23.5,1.6,1.45,0.15
24,27413.5,23.0,2.64,2.85,-0.21
20,28691.34,21.7,3.01,3.16,-0.15
18,37608.7,19.5,3.35,3.52,-0.17
19,39446.46,23.9,3.55,3.77,-0.22
17,34152.7,22.6,3.37,3.43,-0.06
19,40275.05,25.0,3.67,4.02,-0.35
10,40822.54,25.9,4.45,4.63,-0.18
16,40118.23,19.5,3.52,4.0,-0.48
9,40723.76,20.6,4.01,4.2,-0.19
8,40726.73,23.8,4.22,4.36,-0.14
8,40623.28,26.6,4.33,4.65,-0.32
16,31547.61,21.3,2.91,3.41,-0.5
7,40249.34,26.7,4.44,4.97,-0.53
1,40250.12,24.6,4.8,5.65,-0.85
5,40054.98,24.4,4.03,4.62,-0.59
17,34461.69,23.5,3.88,3.45,0.43
12,39859.85,22.1,3.78,4.11,-0.33
16,38846.42,24.5,3.95,3.89,0.06
13,40156.11,24.8,4.03,4.52,-0.49
19,39762.16,18.2,3.82,3.63,0.19
17,40058.88,17.3,3.9,3.79,0.11
8,40654.06,19.0,4.26,4.27,-0.01
14,38605.78,14.5,3.7,3.76,-0.06
5,40359.41,20.5,4.63,4.62,0.01
6,40111.09,17.2,4.2,4.58,-0.38
13,37518.3,18.5,3.98,3.73,0.25
4,40589.82,14.3,4.64,4.59,0.05
12,40615.03,13.2,3.9,4.08,-0.18
7,40771.7,12.0,4.57,4.48,0.09
10,40774.05,14.6,4.1,4.14,-0.04
20,40650.92,16.4,4.19,4.06,0.13
12,40827.22,18.2,4.46,4.0,0.46
12,40625.69,20.5,3.97,4.09,-0.12
14,40500.68,18.4,4.4,4.17,0.23
15,40296.25,18.6,4.03,3.97,0.06
12,39600.0,20.5,3.5,4.05,-0.55
15,37857.41,20.2,3.65,3.62,0.03
15,34284.16,24.0,3.31,3.5,-0.19
18,34298.61,29.5,3.29,3.82,-0.53
13,40172.6,27.0,4.54,4.52,0.02
14,39801.83,25.4,3.86,4.35,-0.49
19,40493.18,28.3,3.7,4.08,-0.38
9,40444.93,18.5,4.91,4.3,0.61
0,40868.43,21.3,5.33,5.79,-0.46
0,40348.79,22.6,5.37,6.01,-0.64
0,40742.03,23.5,5.84,5.86,-0.02
0,40799.04,26.8,5.76,5.82,-0.06
0,40406.38,26.4,5.63,5.92,-0.29
2,40184.74,19.8,4.96,5.23,-0.27
5,40649.69,19.5,4.46,4.6,-0.14
0,40556.39,19.2,5.28,5.57,-0.29
0,40878.48,19.1,5.32,5.54,-0.22
3,40682.0,22.3,5.12,5.07,0.05
6,40508.16,20.6,4.23,4.56,-0.33
2,40758.57,20.5,5.2,5.08,0.12
3,40940.24,20.6,4.91,4.98,-0.07
0,40411.5,21.1,5.17,5.76,-0.59
0,41270.36,22.8,5.49,6.04,-0.55
0,41251.03,22.2,5.63,6.04,-0.41
0,39963.98,23.6,5.4,6.11,-0.71
5,40368.89,23.8,4.74,4.62,0.12
6,39648.29,24.2,4.19,4.44,-0.25
16,29889.14,23.9,3.39,3.36,0.03
14,40579.12,23.7,3.83,4.23,-0.4
15,39653.49,23.6,3.75,4.0,-0.25
22,39600.0,26.3,3.62,3.87,-0.25
20,31700.08,25.9,2.86,3.15,-0.29
17,23911.73,24.9,2.95,2.99,-0.04
19,40066.94,26.4,3.47,3.86,-0.39
21,36150.8,23.7,3.41,3.39,0.02
19,34938.45,23.1,3.24,3.33,-0.09
15,38890.79,28.1,3.5,4.16,-0.66
17,40655.49,27.0,3.75,3.96,-0.21
19,21600.0,12.5,3.0,2.85,0.15
13,32694.68,18.2,3.66,3.54,0.12
18,23068.34,20.1,2.85,2.89,-0.04
20,5415.95,17.3,1.84,1.68,0.16
18,2354.03,15.8,2.16,1.88,0.28
24,12209.2,16.3,2.27,2.11,0.16
14,34261.96,19.2,3.07,3.37,-0.3
1,39959.57,22.8,4.87,5.63,-0.76
3,39762.79,26.0,4.9,5.03,-0.13
8,38361.74,23.7,4.74,3.98,0.76
5,39650.59,25.6,4.43,4.98,-0.55
13,37892.01,26.8,3.99,4.17,-0.18
20,37131.7,26.2,3.34,3.75,-0.41
14,39094.2,27.2,3.61,4.01,-0.4
5,40462.61,27.4,4.37,5.05,-0.68
7,40163.18,30.7,4.51,5.12,-0.61
4,40466.28,20.6,4.46,4.75,-0.29
6,40415.44,21.7,4.23,4.55,-0.32
15,38265.4,18.9,3.21,3.82,-0.61
21,13273.09,21.7,2.35,2.11,0.24
17,40065.18,20.7,3.76,3.9,-0.14
13,40168.2,23.1,4.35,4.24,0.11
18,40373.71,22.5,4.21,4.2,0.01
18,40583.51,23.8,3.78,4.21,-0.43
17,40274.3,28.3,3.91,4.14,-0.23
12,40484.02,28.1,4.56,4.66,-0.1
18,40746.22,24.7,4.17,4.16,0.01
9,39962.03,21.6,3.87,4.23,-0.36
13,40489.79,23.8,4.22,4.23,-0.01
24,40491.62,22.6,3.61,3.79,-0.18
22,20933.91,21.4,2.68,2.88,-0.2
6,40346.53,12.0,4.26,4.49,-0.23
11,39662.69,13.8,3.75,3.91,-0.16
11,25488.98,14.3,3.0,3.13,-0.13
19,24605.3,17.6,2.82,2.85,-0.03
24,1156.47,14.3,1.22,1.38,-0.16
17,10582.03,13.9,1.96,2.25,-0.29
21,39315.37,14.6,3.52,3.54,-0.02
16,38296.5,16.5,4.04,3.77,0.27
12,39814.88,15.9,4.01,4.04,-0.03
17,39528.37,16.1,3.68,3.7,-0.02
6,37787.06,15.3,3.87,4.07,-0.2
1,35469.37,17.1,3.92,4.61,-0.69
0,36396.89,18.2,4.01,4.62,-0.61
6,32262.56,22.6,4.18,3.85,0.33
9,33062.33,25.4,4.2,4.42,-0.22
0,40968.54,27.6,5.58,5.95,-0.37
0,40514.88,24.5,5.45,5.83,-0.38
0,40445.48,23.7,4.91,5.87,-0.96
12,40469.86,20.4,4.37,4.22,0.15
11,40166.43,18.5,3.9,4.19,-0.29
14,36628.57,23.3,3.6,3.58,0.02
19,40578.05,23.1,4.15,4.02,0.13
10,40271.68,23.2,4.22,4.25,-0.03
11,38500.77,20.9,3.88,3.95,-0.07
20,40066.55,27.8,3.71,4.0,-0.29
10,40691.41,20.8,4.21,4.22,-0.01
15,40326.49,18.8,3.62,3.97,-0.35
17,39728.54,20.6,3.37,3.81,-0.44
11,40383.71,20.4,4.4,4.24,0.16
19,40279.26,23.2,3.67,3.83,-0.16
15,40280.25,23.3,3.72,4.08,-0.36
11,39596.44,12.9,4.3,4.02,0.28
7,40053.67,16.1,4.23,4.27,-0.04
14,40014.8,15.8,4.35,4.04,0.31
18,39600.0,14.8,4.28,3.71,0.57
11,39600.0,15.0,3.96,4.01,-0.05
12,38085.48,19.5,3.8,3.72,0.08
10,39600.0,17.0,4.31,4.05,0.26
13,37630.42,15.4,3.99,3.7,0.29
17,32444.51,22.3,2.88,3.34,-0.46
21,25391.41,15.4,3.24,2.9,0.34
20,24764.92,16.7,2.97,2.88,0.09
4,37947.75,13.4,3.7,4.42,-0.72
15,39600.0,20.0,4.13,3.98,0.15
14,37016.38,17.8,3.82,3.61,0.21
13,40287.88,15.7,3.96,4.07,-0.11
17,40564.18,15.8,3.94,3.94,0.0
12,39910.4,22.2,3.92,4.11,-0.19
22,38956.62,20.0,3.91,3.66,0.25
19,39659.08,19.9,3.77,3.71,0.06
18,25814.77,20.9,2.8,2.94,-0.14
18,39657.19,22.7,3.66,3.89,-0.23
15,36748.65,22.1,3.91,3.58,0.33
11,40682.25,25.1,3.99,4.48,-0.49
11,40788.29,24.6,4.0,4.11,-0.11
4,40688.06,24.8,4.78,4.91,-0.13
18,40506.55,24.2,4.17,4.21,-0.04
14,40484.98,24.2,4.34,4.23,0.11
11,37745.59,22.6,3.92,3.68,0.24
21,40435.5,23.9,4.33,4.05,0.28
20,40173.15,19.7,3.87,3.78,0.09
20,39854.17,21.7,3.73,3.77,-0.04
5,40053.48,10.6,4.64,4.54,0.1
8,30410.12,13.9,3.78,3.55,0.23
12,38576.22,11.5,3.93,4.0,-0.07
11,40251.7,13.9,4.58,4.04,0.54
6,39655.65,11.6,4.41,4.39,0.02
8,37486.76,15.1,3.89,3.96,-0.07
11,3303.25,12.0,2.42,2.16,0.26
10,37272.41,14.4,4.04,3.89,0.15
14,39425.23,9.4,3.81,3.84,-0.03
13,20310.57,10.3,2.92,2.69,0.23
21,6673.19,9.8,1.9,1.62,0.28
19,20050.03,10.9,2.47,2.54,-0.07
17,26650.71,17.0,2.98,3.0,-0.02
24,0.0,22.0,1.06,1.34,-0.28
24,0.0,32.2,1.11,1.53,-0.42
20,23265.31,32.1,2.74,3.22,-0.48
21,35793.89,30.4,3.42,3.79,-0.37
17,39760.38,28.0,4.04,4.12,-0.08
24,39962.85,24.8,3.37,3.56,-0.19
17,34682.79,26.3,3.86,3.83,0.03
20,32400.0,21.2,3.6,3.2,0.4
23,25454.04,22.9,2.97,2.87,0.1
22,40375.5,26.2,4.22,4.01,0.21
21,36392.24,24.2,3.48,3.39,0.09
17,38295.05,27.4,3.96,3.91,0.05
17,40171.27,26.0,4.28,4.11,0.17
19,38322.02,23.7,3.18,3.64,-0.46
24,29666.74,23.6,2.86,3.06,-0.2
15,36172.46,21.6,2.96,3.58,-0.62
17,40622.71,24.6,3.98,4.01,-0.03
16,32348.44,21.6,2.85,3.41,-0.56
4,40542.49,12.2,4.55,4.72,-0.17
6,39987.19,13.6,4.38,4.39,-0.01
1,40446.41,14.8,4.48,4.98,-0.5
0,41110.66,19.1,4.74,5.82,-1.08
11,41113.12,14.3,4.6,4.51,0.09
10,15036.08,17.1,2.63,2.34,0.29
9,40848.11,14.7,3.71,4.23,-0.52
8,39800.99,16.4,4.38,4.12,0.26
11,40086.63,20.3,4.41,4.22,0.19
14,38779.87,19.7,4.06,3.83,0.23
12,34951.35,17.6,3.9,3.55,0.35
4,40755.8,20.0,4.31,4.73,-0.42
9,40585.4,23.8,4.6,4.31,0.29
18,38272.26,31.0,4.25,3.98,0.27
21,38587.07,36.0,3.68,4.01,-0.33
23,39962.25,33.0,4.03,4.08,-0.05
11,40264.95,32.7,4.4,4.82,-0.42
19,33076.98,36.5,3.52,3.75,-0.23
9,40369.46,34.7,5.0,5.26,-0.26
22,34524.37,34.9,3.84,3.87,-0.03
20,36297.92,33.4,3.69,3.98,-0.29
21,25302.3,33.3,3.23,3.34,-0.11
22,31155.74,31.3,3.23,3.57,-0.34
22,38054.69,30.8,3.41,3.91,-0.5
24,39649.99,35.5,3.42,3.74,-0.32
24,32449.32,35.5,3.21,3.32,-0.11
23,40800.52,36.7,3.85,3.99,-0.14
12,40340.07,38.3,4.6,5.26,-0.66
24,40278.58,40.8,4.04,3.85,0.19
24,20650.13,37.9,2.34,2.56,-0.22
22,30327.45,38.2,3.12,3.61,-0.49
21,39422.95,21.2,4.19,3.67,0.52
11,39858.36,20.9,3.83,4.11,-0.28
8,27376.1,17.3,3.48,3.39,0.09
10,38438.44,16.7,3.9,3.92,-0.02
21,25413.25,17.2,3.15,2.84,0.31
17,12032.97,15.2,2.68,2.32,0.36
17,30450.04,17.0,3.47,3.16,0.31
18,22934.54,18.2,3.07,2.84,0.23
20,26489.15,18.1,3.04,2.97,0.07
12,23248.26,16.0,3.34,3.08,0.26
14,37388.36,15.1,3.76,3.61,0.15
21,36454.43,20.2,3.3,3.3,0.0
11,39762.07,15.2,3.64,4.04,-0.4
16,29166.69,19.4,3.42,3.29,0.13
6,36644.86,15.7,3.91,4.1,-0.19
24,37183.56,18.8,3.61,3.32,0.29
24,0.0,22.5,1.71,1.34,0.37
19,25416.28,18.9,2.88,2.84,0.04
12,28544.82,23.7,3.63,3.55,0.08
23,14041.46,28.5,2.43,2.46,-0.03
22,1151.55,32.8,2.0,2.3,-0.3
15,38585.41,28.8,3.36,4.2,-0.84
24,36275.01,28.6,3.43,3.54,-0.11
24,10876.71,34.6,2.53,1.74,0.79
23,34331.17,32.8,3.93,3.72,0.21
21,32609.72,34.3,3.38,3.63,-0.25
24,36126.23,35.7,3.66,3.66,0.0
24,27583.74,37.8,3.58,3.25,0.33
9,40278.32,39.8,4.73,5.21,-0.48
9,40173.29,36.5,4.68,5.18,-0.5
24,39854.07,34.0,4.0,3.9,0.1
23,38209.06,34.6,4.19,4.06,0.13
21,39600.0,29.4,4.26,3.98,0.28
24,15689.25,28.5,3.0,2.68,0.32
17,36000.0,26.6,3.93,3.96,-0.03
12,39600.0,23.7,3.87,4.04,-0.17
0,40252.85,19.4,5.11,5.69,-0.58
19,39600.0,24.9,3.54,3.99,-0.45
8,40156.18,28.5,4.76,4.86,-0.1
0,40308.64,28.8,5.76,6.17,-0.41
0,40157.83,23.2,5.17,6.12,-0.95
6,40257.8,22.1,5.07,4.56,0.51
16,39861.47,22.8,4.33,4.09,0.24
14,40259.95,25.9,4.27,4.37,-0.1
17,39600.0,26.0,3.9,4.09,-0.19
16,39961.87,29.5,4.32,4.5,-0.18
22,39600.0,26.6,4.13,3.87,0.26
22,37809.9,23.7,3.84,3.53,0.31
24,39600.0,21.9,3.42,3.68,-0.26
19,39760.16,20.9,3.86,3.77,0.09
13,32559.57,22.0,3.82,3.53,0.29
13,38034.97,19.7,3.96,3.73,0.23
18,28800.0,20.8,3.46,3.26,0.2
24,17954.57,22.4,2.79,2.35,0.44
17,34688.63,25.1,4.09,3.4,0.69
16,38871.84,30.6,4.36,4.24,0.12
9,40066.58,26.1,4.88,4.62,0.26
19,39857.47,23.7,4.08,3.84,0.24
22,39961.79,23.9,3.8,3.88,-0.08
18,22025.1,27.8,2.6,2.96,-0.36
18,37243.45,27.4,4.01,3.99,0.02
24,34375.09,27.4,3.91,3.47,0.44
12,40151.43,23.1,4.3,4.28,0.02
3,40054.18,23.4,4.45,5.09,-0.64
10,38030.53,20.3,4.14,3.78,0.36
13,37460.36,23.8,3.82,3.73,0.09
16,38849.79,19.3,3.63,3.8,-0.17
24,7325.85,20.4,2.29,1.55,0.74
21,39197.02,17.3,3.94,3.52,0.42
6,36781.59,20.3,4.56,4.24,0.32
15,40058.81,14.8,3.99,3.95,0.04
18,38875.3,18.7,3.96,3.68,0.28
14,17159.74,19.0,2.69,2.55,0.14
8,39428.06,13.8,4.39,3.99,0.4
10,26052.63,15.3,3.18,3.17,0.01
16,28355.38,18.7,3.36,2.97,0.39
24,29176.83,34.3,3.13,3.85,-0.72
11,19696.52,36.1,3.52,3.82,-0.3
17,27295.02,37.6,3.32,3.56,-0.24
19,15521.64,43.8,2.84,3.15,-0.31
11,18198.71,40.2,3.09,3.82,-0.73
7,39600.0,35.0,4.7,5.34,-0.64
12,33237.05,33.2,3.66,4.33,-0.67
21,39600.0,30.2,3.41,3.98,-0.57
12,39164.49,30.7,3.9,4.44,-0.54
13,39755.15,28.8,3.72,4.53,-0.81
3,26695.82,26.7,3.47,4.25,-0.78
16,38963.04,28.1,3.34,4.14,-0.8
24,32485.63,29.8,3.07,3.33,-0.26
24,38727.98,28.7,3.33,3.73,-0.4
24,26588.73,33.1,3.29,3.2,0.09
15,40280.02,28.4,4.3,4.39,-0.09
13,40494.73,23.7,4.59,4.23,0.36
11,40151.25,13.0,4.14,4.19,-0.05
9,39600.0,12.3,4.38,4.09,0.29
12,33645.7,11.9,4.08,3.66,0.42
10,23045.02,17.9,3.13,3.1,0.03
3,39600.0,16.8,4.07,4.59,-0.52
9,38600.34,14.0,3.58,3.86,-0.28
6,35398.43,13.5,4.03,3.98,0.05
16,35263.36,13.4,3.88,3.46,0.42
8,39600.0,11.8,4.46,4.1,0.36
9,27593.32,12.7,3.42,3.35,0.07
10,34419.92,15.0,4.28,3.75,0.53
23,31511.54,25.0,3.27,3.11,0.16
22,14713.57,27.2,2.68,2.18,0.5
8,37358.8,28.2,4.02,4.73,-0.71
2,24918.95,25.2,3.8,4.43,-0.63
4,22577.48,21.6,2.98,3.39,-0.41
0,39648.73,17.8,4.39,5.43,-1.04
0,39600.0,21.9,4.54,5.79,-1.25
6,39600.0,23.5,4.51,4.46,0.05
19,36183.65,24.3,4.1,3.39,0.71
23,39391.19,23.5,3.48,3.61,-0.13
13,39600.0,30.0,5.11,4.53,0.58
23,36982.67,30.5,4.05,3.89,0.16
24,26992.96,35.6,3.17,3.25,-0.08
18,14713.65,43.4,3.4,3.21,0.19
14,39600.0,45.5,4.71,4.82,-0.11
19,39752.62,43.2,3.74,4.12,-0.38
14,39600.0,38.9,4.18,4.82,-0.64
19,39644.57,29.7,4.19,3.97,0.22
3,40491.89,35.1,4.63,5.49,-0.86
16,40387.19,32.3,4.21,4.61,-0.4
20,7350.92,31.0,2.86,2.4,0.46
13,39760.31,28.9,4.56,4.53,0.03
6,39058.95,25.3,4.47,4.76,-0.29
10,34338.86,29.5,3.98,4.45,-0.47
12,25241.9,29.5,3.95,3.54,0.41
7,37070.18,33.9,5.16,4.88,0.28
2,39860.31,35.5,5.16,5.48,-0.32
4,34408.9,34.6,4.34,5.12,-0.78
12,34148.77,36.8,4.24,4.65,-0.41
18,36633.43,40.7,4.53,4.25,0.28
12,38430.62,39.5,4.53,4.9,-0.37
23,27397.63,29.8,2.99,3.14,-0.15
24,30383.69,35.8,3.21,3.26,-0.05
24,1439.16,37.5,2.17,1.62,0.55
22,31497.1,35.1,3.58,3.76,-0.18
22,39600.0,31.4,4.27,4.12,0.15
16,39659.84,33.2,4.44,4.56,-0.12
16,39861.39,31.5,4.55,4.7,-0.15
15,39962.71,32.4,4.6,4.71,-0.11
12,40166.5,27.0,4.68,4.55,0.13
16,38364.46,27.9,4.33,4.18,0.15
12,40065.51,33.1,4.57,4.91,-0.34
13,39962.94,31.7,4.22,4.78,-0.56
24,36000.0,29.7,3.45,3.5,-0.05
9,40066.49,24.9,4.6,4.58,0.02
18,40066.73,26.7,4.26,3.95,0.31
19,40171.6,30.9,4.35,3.99,0.36
23,39856.73,30.3,4.28,3.98,0.3
18,30842.86,30.0,3.59,3.71,-0.12
24,36795.31,32.4,3.55,3.72,-0.17
24,0.0,38.5,1.96,1.62,0.34
15,23137.76,24.0,3.22,3.03,0.19
13,21072.6,16.5,2.69,3.11,-0.42
15,36922.27,25.4,4.05,3.77,0.28
13,33933.8,24.9,3.81,3.61,0.2
10,1902.28,23.0,2.17,2.06,0.11
10,30503.92,30.9,3.78,4.2,-0.42
7,21369.16,27.6,3.4,3.49,-0.09
1,33641.71,29.0,4.21,5.12,-0.91
4,25550.55,29.9,4.28,4.77,-0.49
17,35095.11,31.0,3.86,4.0,-0.14
21,28697.95,33.6,3.65,3.61,0.04
12,35393.55,30.7,4.11,4.31,-0.2
7,38592.04,33.3,4.14,5.03,-0.89
10,28897.88,34.2,3.79,4.35,-0.56
2,39861.84,33.3,4.83,5.5,-0.67
0,39761.49,28.5,4.24,5.91,-1.67
4,40163.75,20.1,3.81,4.87,-1.06
9,39659.75,19.5,4.48,4.13,0.35
13,39962.8,21.6,4.54,4.19,0.35
20,39657.92,22.2,4.39,3.76,0.63
12,34176.59,22.9,4.4,3.63,0.77
11,40065.39,23.5,4.34,4.24,0.1
10,40374.34,17.8,4.84,4.2,0.64
0,40322.0,19.4,5.18,5.69,-0.51
3,40481.33,26.0,5.19,5.02,0.17
9,40275.0,30.4,4.9,4.71,0.19
4,40276.13,30.0,5.08,5.2,-0.12
5,40382.39,31.0,4.67,5.27,-0.6
1,40172.67,24.0,4.71,5.67,-0.96
12,40173.2,25.6,4.09,4.55,-0.46
14,40280.3,24.2,4.27,4.14,0.13
0,39857.72,20.2,4.82,5.7,-0.88
0,39600.0,17.7,4.79,5.43,-0.64
11,39600.0,19.2,4.11,4.08,0.03
11,39600.0,22.5,4.76,4.03,0.73
11,36358.03,24.5,4.16,3.73,0.43
11,40013.14,20.8,4.95,4.23,0.72
8,33793.71,25.8,4.45,4.54,-0.09
13,38986.84,17.9,3.93,3.92,0.01
17,29483.47,17.6,3.49,3.19,0.3
8,39600.0,15.2,3.68,4.07,-0.39
8,33860.05,14.7,4.23,3.85,0.38
6,29475.05,13.2,3.11,3.69,-0.58
6,36557.61,12.1,4.51,4.11,0.4
13,32854.59,18.5,3.94,3.52,0.42
9,31371.05,17.3,3.35,3.48,-0.13
14,18046.23,17.1,3.1,2.56,0.54
15,28316.5,26.4,3.48,3.03,0.45
24,227.18,32.1,2.22,1.53,0.69
24,16148.06,28.5,2.37,2.68,-0.31
23,0.0,33.4,1.71,2.19,-0.48
20,29654.57,33.9,3.56,3.61,-0.05
24,38139.44,43.7,4.15,3.75,0.4
19,38168.54,44.1,4.5,4.13,0.37
23,36232.6,47.7,4.36,4.01,0.35
24,27785.82,48.3,3.34,3.27,0.07
18,38767.06,39.0,4.07,4.16,-0.09
24,18612.46,33.0,3.29,2.51,0.78
18,34872.55,37.9,3.58,4.03,-0.45
18,38903.46,35.7,4.26,4.16,0.1
17,40280.0,36.5,4.2,4.35,-0.15
6,40280.91,28.6,4.21,5.21,-1.0
9,39911.07,11.1,4.61,4.15,0.46
7,36119.5,8.2,4.36,3.98,0.38
6,40054.4,13.7,3.97,4.42,-0.45
4,40146.7,16.7,4.55,4.91,-0.36
2,39894.17,18.9,4.39,5.13,-0.74
6,30160.22,14.4,3.61,3.61,0.0
10,39573.09,15.6,4.17,4.01,0.16
11,31415.25,15.1,3.57,3.46,0.11
9,17115.26,16.9,2.89,2.73,0.16
4,39600.0,14.0,4.54,4.35,0.19
1,39807.84,13.9,4.3,4.88,-0.58
5,40060.37,16.1,4.02,4.67,-0.65
3,39966.6,19.1,4.83,5.07,-0.24
3,40089.73,21.2,4.15,5.08,-0.93
3,38976.55,19.5,3.86,4.53,-0.67
8,30256.57,22.6,3.57,3.59,-0.02
8,22116.07,25.8,3.25,3.38,-0.13
8,31399.9,30.6,3.73,4.39,-0.66
10,37311.96,29.9,4.12,4.47,-0.35
20,14400.0,24.2,2.2,2.22,-0.02
18,21558.6,25.7,2.99,2.99,0.0
4,37843.39,24.9,3.51,4.83,-1.32
8,38331.84,23.2,3.68,3.98,-0.3
3,38405.01,25.3,4.03,5.0,-0.97
8,39600.0,26.7,4.36,4.43,-0.07
0,40168.79,29.4,4.81,6.33,-1.52
0,40569.53,29.4,5.14,6.24,-1.1
3,40371.22,26.0,4.46,5.08,-0.62
0,40690.39,25.0,4.8,5.85,-1.05
1,40662.05,26.0,5.16,5.75,-0.59
0,41071.74,26.3,5.53,5.85,-0.32
2,29159.81,22.3,3.75,4.27,-0.52
0,40146.27,25.9,4.96,6.14,-1.18
2,40239.65,26.4,5.16,5.5,-0.34
0,40240.47,26.3,5.04,6.09,-1.05
0,34545.76,23.7,4.44,4.88,-0.44
0,39683.97,27.9,4.83,5.86,-1.03
0,37660.07,27.3,4.83,5.41,-0.58
0,40534.71,27.4,4.95,5.87,-0.92
5,39871.06,26.8,4.52,5.12,-0.6
3,40058.87,23.4,4.65,5.09,-0.44
2,40621.57,22.1,4.65,5.45,-0.8
6,39880.16,17.5,4.36,4.61,-0.25
1,40257.77,18.8,4.69,5.54,-0.85
4,40427.11,19.3,4.72,4.81,-0.09
2,40364.68,20.2,4.77,5.17,-0.4
2,40620.54,15.3,5.05,5.02,0.03
3,40728.64,13.9,4.46,4.83,-0.37
5,40709.79,13.6,4.62,4.47,0.15
9,40637.06,15.6,4.39,4.15,0.24
10,40810.63,19.9,4.27,4.12,0.15
4,40566.65,21.4,4.71,4.82,-0.11
1,40729.4,24.3,4.62,5.69,-1.07
3,40657.64,20.2,4.83,5.01,-0.18
6,40537.25,20.3,4.59,4.56,0.03
6,39004.23,21.2,4.18,4.28,-0.1
3,39969.93,25.9,4.42,5.09,-0.67
2,39600.0,28.8,4.57,5.36,-0.79
1,39999.29,30.3,4.76,5.78,-1.02
0,40605.14,30.1,5.39,6.22,-0.83
0,40390.18,29.8,5.18,6.15,-0.97
2,40275.03,29.8,4.92,5.62,-0.7
8,40609.44,20.3,5.11,4.32,0.79
0,40715.45,24.2,5.98,5.81,0.17
0,40716.36,25.5,6.11,5.78,0.33
0,41062.77,27.3,6.71,5.85,0.86
